Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-11-03 17:40:26,4,0.008642018,-0.23645914,-1.4258947,0.33247128,-0.6771912,-0.22517762,3
2019-11-03 17:40:26,14,0.008642018,-0.23645914,-1.4258947,0.6232882,-1.0548272,-0.43237135,3
2019-11-03 17:40:26,24,-0.38148993,-0.33679944,2.0302706,0.84060204,-1.3264693,-0.539963,3
2019-11-03 17:40:26,34,-0.29666385,-0.40544337,3.141099,0.8725599,-1.0292608,-0.3572703,3
2019-11-03 17:40:26,44,-0.0741047,-0.66332126,5.3337507,0.8725599,-1.0292608,-0.3572703,3
2019-11-03 17:40:26,53,0.56760645,-0.8289691,6.1871204,1.0818841,-0.5600122,0.00971299,3
2019-11-03 17:40:26,64,0.9518823,-0.67333055,7.09105,1.1900083,-0.6777239,-0.039821766,3
2019-11-03 17:40:26,73,1.4295138,0.31907284,9.83599,1.4797599,-0.8977008,-0.34075868,3
2019-11-03 17:40:26,83,1.3986881,0.4771546,10.388251,1.526099,-0.8316545,-0.40201133,3
2019-11-03 17:40:26,94,1.16526,0.49312103,11.535169,1.4270294,-0.47851962,-0.3594008,3
2019-11-03 17:40:26,104,0.716284,0.54769635,12.415769,1.2214335,-0.18876792,-0.18895866,3
2019-11-03 17:40:26,113,0.5546461,0.6065879,12.972879,0.9908042,0.0631669,-0.006265963,3
2019-11-03 17:40:26,123,0.5685486,1.0864323,13.106168,0.743663,0.11749534,0.11144566,3
2019-11-03 17:40:26,133,0.76213133,1.51355,12.920534,0.5583072,0.07435217,0.110380396,3
2019-11-03 17:40:26,143,0.83179283,1.5786415,12.296061,0.49385872,0.03280689,0.019832995,3
2019-11-03 17:40:26,154,0.46051598,1.5544972,10.640001,0.44379133,-0.07691525,-0.058996506,3
2019-11-03 17:40:26,163,0.4074788,1.9045322,8.429036,0.30211127,-0.26173848,-0.06805125,3
2019-11-03 17:40:26,173,-0.0004132986,1.5709597,6.780773,-0.017467802,-0.10620999,-0.15060918,3
2019-11-03 17:40:26,183,0.61241025,1.5376682,4.942912,-0.35995,0.090331115,-0.16232708,3
2019-11-03 17:40:26,193,0.6057305,1.4823292,3.8125181,-0.69604063,0.18513958,-0.18363234,3
2019-11-03 17:40:26,204,0.7843318,1.0640297,2.3778734,-1.170083,0.24905537,-0.19481762,3
2019-11-03 17:40:26,213,1.2648646,0.5987117,1.2938147,-1.346384,0.32628697,-0.1830997,3
2019-11-03 17:40:26,224,1.6427267,0.44086146,0.3248663,-1.6350704,0.52442604,-0.15540287,3
2019-11-03 17:40:26,233,1.8017092,0.55634105,-0.07482815,-1.7202916,0.712445,-0.10000916,3
2019-11-03 17:40:26,243,1.7222917,0.6915462,-0.5125799,-1.58234,0.7944703,-0.03343018,3
2019-11-03 17:40:26,253,1.4181668,0.12326801,-1.4372253,-1.3181546,0.783285,0.02196352,3
2019-11-03 17:40:26,264,0.79693794,-0.7049179,-3.2033806,-1.1285378,0.76357764,0.06990038,3
2019-11-03 17:40:26,273,0.035184324,-1.3367704,-5.2057924,-1.1285378,0.78967667,0.14819725,3
2019-11-03 17:40:26,283,-0.6097096,-1.7929994,-6.58481,-1.2622283,0.8360156,0.22276568,3
2019-11-03 17:40:26,293,-0.87184143,-2.1450071,-7.332589,-1.3149588,1.0623841,0.2664415,3
2019-11-03 17:40:26,303,-1.118016,-2.3968956,-7.5839863,-1.2435862,1.1273652,0.25419098,3
2019-11-03 17:40:26,313,-1.1624087,-1.8465712,-7.524026,-0.97940075,1.1028641,0.1711004,3
2019-11-03 17:40:26,324,-0.907797,-1.2930195,-7.474081,-0.6022974,0.7806219,0.03527931,3
2019-11-03 17:40:26,333,0.17379804,-0.31932187,-7.321037,-0.13411415,0.35398382,-0.14315234,3
