Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-11-03 17:39:24,3,0.22497416,0.034365833,-0.256155,-0.29816473,0.15584482,0.092803545,1
2019-11-03 17:39:24,21,0.006468594,0.4049754,-0.5631809,-0.29390365,-0.06359945,0.06297617,1
2019-11-03 17:39:24,25,0.07209498,0.4665562,-0.43616772,-0.42652896,-0.18930055,0.061378263,1
2019-11-03 17:39:24,34,0.069838464,0.29749477,-0.15751743,-0.51601106,-0.2404332,0.09493407,1
2019-11-03 17:39:24,43,0.11490804,0.08174074,0,-0.55009955,-0.30115324,0.13541406,1
2019-11-03 17:39:24,54,0.1787433,-0.061780334,0.055724144,-0.5602195,-0.37625432,0.17216568,1
2019-11-03 17:39:24,63,0.120687485,-0.023212075,0.14311695,-0.5325227,-0.44336593,0.1796225,1
2019-11-03 17:39:24,75,0.057840943,0.07029325,0.18639183,-0.46274793,-0.46307328,0.15884988,1
2019-11-03 17:39:24,83,0.02697146,0.21615231,0.18792915,-0.3429058,-0.42738697,0.1290225,1
2019-11-03 17:39:24,95,-0.08171368,0.23601508,0.30849266,-0.18471418,-0.3624059,0.09599934,1
2019-11-03 17:39:24,103,-0.17747784,0.30716842,0.34371185,-0.028120438,-0.30647957,0.060313,1
2019-11-03 17:39:24,115,-0.15526739,0.30806613,0.28458405,0.10450486,-0.23830268,0.04220353,1
2019-11-03 17:39:24,123,-0.15207669,0.32145578,0.13267231,0.16842069,-0.13497213,0.037409842,1
2019-11-03 17:39:24,134,-0.06563109,0.33311635,-0.08453083,0.14605016,-0.04176155,0.038475104,1
2019-11-03 17:39:24,143,-0.03652215,0.25134975,-0.25756454,0.06775328,0.008305831,0.032616153,1
2019-11-03 17:39:24,157,-0.000511229,0.28173333,-0.4193468,-0.054752022,0.0136321485,0.034746684,1
2019-11-03 17:39:24,163,-0.01896143,0.31518644,-0.38272667,-0.079253085,-0.0018141721,0.03634458,1
2019-11-03 17:39:24,174,-0.03412026,0.3107704,-0.30371475,-0.09629731,-0.04176155,0.04220353,1
2019-11-03 17:39:25,183,0.015573263,0.24836385,-0.16692638,-0.09416678,-0.088100515,0.048595108,1
2019-11-03 17:39:25,193,0.0030678213,0.2174713,-0.011345863,-0.09736257,-0.11473211,0.06297617,1
2019-11-03 17:39:25,203,-0.03192401,0.15205455,0.099038124,-0.11174363,-0.11579737,0.08428143,1
2019-11-03 17:39:25,214,-0.0404751,0.15747404,0.13903332,-0.112276256,-0.12059105,0.09014038,1
2019-11-03 17:39:25,223,-0.14387253,0.14593899,0.27232742,-0.09256888,-0.13071106,0.08907512,1
2019-11-03 17:39:25,234,-0.27488068,0.1645062,0.3566494,-0.0643394,-0.120058425,0.07309617,1
2019-11-03 17:39:25,244,-0.24913833,0.2560205,0.40664864,-0.011608853,-0.08490473,0.040605627,1
