Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-10-31 14:39:45,2,0.15902609,-5.7324843,-6.038029,0.45709375,0.15756994,0.28939378,3
2019-10-31 14:39:45,13,0.34391963,-5.718731,-5.2492137,0.45709375,0.15756994,0.28939378,3
2019-10-31 14:39:45,21,-0.07711494,-4.9074836,-2.546049,0.49544325,0.90272176,0.23506537,3
2019-10-31 14:39:45,32,-0.14148676,-3.431689,-0.6365719,0.5183465,0.49898687,0.09711374,3
2019-10-31 14:39:45,42,0.35389447,-1.6987114,1.0928512,0.67280966,0.12934047,0.040654786,3
2019-10-31 14:39:45,51,0.8655451,-0.1424036,1.6189475,0.82354444,0.19006048,0.06888427,3
2019-10-31 14:39:45,62,1.0951079,1.0677366,1.3815613,0.68292964,0.5021827,0.16422535,3
2019-10-31 14:39:45,72,0.95768714,2.059883,2.7295823,0.35269794,1.1977997,0.3602338,3
2019-10-31 14:39:45,83,-0.42354184,2.460238,5.4170218,-0.022274826,2.0771747,0.5748845,3
2019-10-31 14:39:45,92,-1.6400491,0.47464275,9.431816,-0.05955905,2.2721179,0.67714983,3
2019-10-31 14:39:45,102,-0.8000865,-1.0349774,13.058334,0.6349928,1.9413537,0.6489203,3
2019-10-31 14:39:45,112,0.8795911,0.6578903,13.125671,2.2904122,1.4982041,0.70644456,3
2019-10-31 14:39:45,122,1.6682268,5.333494,8.643511,2.7000062,1.56212,0.6350719,3
2019-10-31 14:39:45,132,3.6299148,10.626545,4.46743,2.6541998,-1.0712115,0.23719591,3
2019-10-31 14:39:45,141,5.2725396,16.265368,0.61251354,2.283488,-1.1559,-0.3833201,3
2019-10-31 14:39:45,151,4.8104677,17.980408,-4.8132753,0.7005065,-1.7109022,-0.9676171,3
2019-10-31 14:39:45,162,-0.05611235,17.96124,-4.53041,-1.577027,-2.0874732,-1.0235436,3
2019-10-31 14:39:45,171,-5.2131534,16.24389,2.2346063,-3.5988972,-1.291721,-0.46587804,3
2019-10-31 14:39:45,182,-4.4736905,13.594282,9.376613,-4.940064,0.539467,0.6483877,3
2019-10-31 14:39:45,193,0.26975733,12.557192,15.6615,-4.5677547,0.9953997,0.83267826,3
2019-10-31 14:39:45,201,1.940565,11.554331,19.48066,-3.668139,1.4582567,0.72774976,3
