Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-10-31 14:53:40,2,0.19151491,0.18538094,-0.26495075,-0.20709805,0.21243103,-0.030717872,2
2019-10-31 14:53:40,13,0.24869365,0.23259854,-0.070960045,-0.06648326,-0.0070132622,-0.14150529,2
2019-10-31 14:53:40,22,0.10576701,0.3577721,-0.0832119,-0.089386426,-0.041101694,-0.11966738,2
2019-10-31 14:53:40,33,-0.034400344,0.6886778,-0.26450253,-0.11548538,-0.07092907,-0.1031558,2
2019-10-31 14:53:40,43,-0.06691152,0.4771633,-0.43916035,-0.20070647,-0.15401962,-0.07918736,2
2019-10-31 14:53:40,54,-0.17589557,0.57859135,-0.41522217,-0.22733806,-0.12579013,-0.046696827,2
2019-10-31 14:53:40,63,-0.1882959,0.6823609,-0.45847988,-0.23639281,-0.13218172,-0.009945233,2
2019-10-31 14:53:40,74,-0.11158228,0.683295,-0.3683529,-0.23372965,-0.12632276,0.007631614,2
2019-10-31 14:53:40,83,0.02332902,0.5835047,-0.2343235,-0.21189174,-0.13537751,0.065688476,2
2019-10-31 14:53:40,92,0.046863675,0.5596771,-0.18826866,-0.17620541,-0.095430136,0.08166742,2
2019-10-31 14:53:40,102,0.076480985,0.52902436,-0.21012783,-0.14478013,-0.071994334,0.053970575,2
2019-10-31 14:53:40,112,0.118617356,0.4811306,-0.1858635,-0.11495275,-0.07678802,0.017218987,2
2019-10-31 14:53:40,123,0.111730516,0.4808216,-0.112911224,-0.09684327,-0.06293959,-0.010477865,2
2019-10-31 14:53:40,132,0.070142746,0.51296616,-0.24177265,-0.11122433,-0.03364485,-0.022195762,2
2019-10-31 14:53:40,142,0.04798329,0.612103,-0.33833504,-0.12507275,-0.020329056,-0.013673656,2
2019-10-31 14:53:40,152,0.045473933,0.60176754,-0.3079834,-0.12773591,-0.022459583,0.002837929,2
2019-10-31 14:53:40,162,0.09694648,0.64801383,-0.27838802,-0.10856117,-0.020861687,0.01775162,2
2019-10-31 14:53:40,172,0.15699166,0.66999245,-0.33331776,-0.085658,-0.034177482,0.010827405,2
2019-10-31 14:53:40,183,0.19991583,0.70172334,-0.37976933,-0.07500537,-0.070396446,0.008164246,2
2019-10-31 14:53:40,192,0.30536926,0.7471461,-0.4281416,-0.081396945,-0.084777504,0.015088458,2
