Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-10-31 14:29:38,4,-0.105575904,-0.032079577,-0.69740105,-0.24316053,-0.1303117,0.004996752,1
2019-10-31 14:29:38,14,0.5334504,0.16441584,0.42029285,-0.32465318,-0.059471667,0.060923085,1
2019-10-31 14:29:38,25,0.7315585,0.2968756,0.51101017,-0.30760896,0.07954523,0.058792558,1
2019-10-31 14:29:38,35,0.85276884,0.45089722,0.4303503,-0.26925948,0.21323578,0.03588939,1
2019-10-31 14:29:38,44,0.906117,0.53910923,0.14772797,-0.21226789,0.2670316,-0.006188515,1
2019-10-31 14:29:38,55,0.86469245,0.5635115,-0.1951437,-0.15847209,0.21323578,-0.06531064,1
2019-10-31 14:29:38,64,0.8859647,0.5450926,-0.59584713,-0.13556892,0.0806105,-0.1217696,1
2019-10-31 14:29:38,74,0.9126202,0.47815156,-0.72937393,-0.14622156,-0.06266745,-0.1670433,1
2019-10-31 14:29:38,85,0.9045367,0.41219985,-0.6434336,-0.1888321,-0.18091172,-0.19367488,1
2019-10-31 14:29:38,94,0.93172836,0.42516387,-0.49826717,-0.24475844,-0.2442949,-0.22190437,1
2019-10-31 14:29:38,104,0.8239112,0.37010443,-0.16465855,-0.2932279,-0.24802332,-0.23735069,1
2019-10-31 14:29:38,115,0.71160644,0.2631271,0.101480484,-0.3129353,-0.21127173,-0.2176433,1
2019-10-31 14:29:38,124,0.6728939,0.28333747,0.21281052,-0.30121738,-0.13723591,-0.18302225,1
2019-10-31 14:29:38,135,0.52399915,0.32455122,0.33833408,-0.2644658,-0.058939032,-0.13828118,1
2019-10-31 14:29:38,144,0.48430982,0.52147484,0.20208359,-0.22611633,-0.005143225,-0.105258025,1
2019-10-31 14:29:38,154,0.48202664,0.6593913,-0.028684616,-0.19522367,-0.0014148031,-0.09460539,1
2019-10-31 14:29:38,164,0.50502956,0.7517065,-0.15111637,-0.17445105,-0.038166396,-0.10792118,1
2019-10-31 14:29:38,174,0.51916206,0.845652,-0.2687769,-0.16752684,-0.081309564,-0.12922645,1
2019-10-31 14:29:38,184,0.48655748,0.91895294,-0.2494402,-0.17285314,-0.124985375,-0.14733592,1
2019-10-31 14:29:38,195,0.42222643,0.937016,-0.21855545,-0.18350579,-0.1521496,-0.16438015,1
2019-10-31 14:29:38,204,0.3499741,0.90865564,-0.0938797,-0.1888321,-0.14735591,-0.17663068,1
2019-10-31 14:29:38,214,0.24464674,0.85751283,-0.069963455,-0.1936258,-0.1287138,-0.18408751,1
2019-10-31 14:29:38,224,0.07667717,0.8074473,0.0001840591,-0.18403842,-0.10953904,-0.1755654,1
2019-10-31 14:29:38,234,0.06213233,0.819077,-0.060113907,-0.15900473,-0.09888641,-0.16278224,1
2019-10-31 14:29:38,244,-0.09511714,0.7581223,-0.12969685,-0.12704681,-0.08770114,-0.13668329,1
2019-10-31 14:29:38,254,-0.08897282,0.7429186,-0.11679745,-0.09775207,-0.09515798,-0.110051714,1
2019-10-31 14:29:38,264,-0.07258302,0.70628154,-0.2311449,-0.07910996,-0.11806115,-0.08075696,1
2019-10-31 14:29:38,274,0.06422621,0.7280234,-0.31567764,-0.065261535,-0.13936643,-0.0562559,1
2019-10-31 14:29:38,284,0.13496512,0.7714025,-0.25169945,-0.05940259,-0.1436275,-0.03761379,1
2019-10-31 14:29:38,294,0.20224804,0.7757319,-0.22934437,-0.045021534,-0.12605065,-0.01950431,1
2019-10-31 14:29:38,305,0.23009211,0.81215644,-0.2208376,-0.037032057,-0.08557061,-0.009384305,1
2019-10-31 14:29:38,314,0.24519318,0.8094317,-0.3121662,-0.033836268,-0.04509061,-0.0056558824,1
2019-10-31 14:29:38,324,0.27186048,0.8209605,-0.34295082,-0.031173104,-0.0067411205,0.0028662246,1
2019-10-31 14:29:38,335,0.28268322,0.7775911,-0.37241268,-0.037032057,0.027879944,0.008192542,1
2019-10-31 14:29:38,344,0.28639188,0.7064159,-0.42895126,-0.040760476,0.043326262,0.012986227,1
2019-10-31 14:29:38,354,0.2886016,0.69647956,-0.45115852,-0.04768469,0.06463154,0.026834654,1
2019-10-31 14:29:38,365,0.22904211,0.66270316,-0.42197132,-0.040227845,0.06889259,0.0444115,1
2019-10-31 14:29:38,374,0.27363306,0.6672549,-0.49372673,-0.03170574,0.06889259,0.0662494,1
2019-10-31 14:29:38,384,0.25387076,0.6948037,-0.4743147,-0.027444685,0.06782733,0.07157572,1
2019-10-31 14:29:38,395,0.2997621,0.6975764,-0.5395117,-0.028509947,0.06463154,0.07157572,1
2019-10-31 14:29:38,404,0.29981026,0.7170788,-0.5143194,-0.022650996,0.043326262,0.06997782,1
