Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-10-31 14:53:14,7,-0.16028094,0.008455753,0.107605934,-0.6385298,0.17195101,-0.2155411,1
2019-10-31 14:53:14,13,-0.21129966,0.012889147,0.290946,-0.6118982,0.16236363,-0.20275794,1
2019-10-31 14:53:14,22,-0.16008782,0.04769516,0.295475,-0.5272097,0.11975309,-0.17719162,1
2019-10-31 14:53:14,36,-0.103759825,0.028406143,0.39910793,-0.3961823,0.020150956,-0.15641896,1
2019-10-31 14:53:14,42,-0.08807391,0.05443716,0.46443272,-0.25556752,-0.094364874,-0.13564634,1
2019-10-31 14:53:14,53,0.040857732,0.21916485,0.4652605,-0.18526015,-0.1502912,-0.12552632,1
2019-10-31 14:53:14,62,0.030667722,0.3594699,0.4129467,-0.013220087,-0.2861123,-0.12765685,1
2019-10-31 14:53:14,73,0.051920712,0.36004043,0.38667583,0.042173613,-0.32552704,-0.16121265,1
2019-10-31 14:53:14,82,0.035539567,0.21065927,0.058514595,0.04749993,-0.31327653,-0.18411581,1
2019-10-31 14:53:14,93,0.036762953,0.089119434,-0.18268871,0.017139927,-0.29676494,-0.19636635,1
2019-10-31 14:53:14,104,0.14155346,0.09128904,-0.20993519,-0.036655884,-0.26960072,-0.21181267,1
2019-10-31 14:53:14,113,0.17770642,0.21672678,-0.19764996,-0.08459274,-0.19876069,-0.22353056,1
2019-10-31 14:53:14,122,0.16585928,0.35126805,-0.10586929,-0.12187696,-0.1385733,-0.23524846,1
2019-10-31 14:53:14,133,0.15464228,0.46790552,-0.068390846,-0.14051908,-0.09862593,-0.2341832,1
2019-10-31 14:53:14,142,0.1451351,0.49409962,0.091789246,-0.14105171,-0.050156437,-0.22459583,1
2019-10-31 14:53:14,154,0.12088287,0.49302244,0.13879871,-0.1208117,-0.023524847,-0.21713899,1
2019-10-31 14:53:14,162,0.16513467,0.53226495,0.09842968,-0.07820116,-0.01233958,-0.22672637,1
2019-10-31 14:53:14,173,0.12193352,0.52484536,-0.016152382,-0.053167466,-0.015002739,-0.24430321,1
