Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-10-31 14:39:30,3,-1.7159512,2.3294773,-0.9041052,0.84591496,3.0247266,0.8912677,2
2019-10-31 14:39:30,13,-5.9175315,0.406034,-1.9998131,0.45656112,-0.12152909,1.9085944,2
2019-10-31 14:39:31,23,-4.877743,0.15263462,0.028737068,0.14976524,-0.5593524,2.5147295,2
2019-10-31 14:39:31,33,-2.1470275,-0.5735769,0.6808319,-0.1575633,-0.40701973,2.8481567,2
2019-10-31 14:39:31,42,0.67993635,-0.9080224,0.8627758,-0.44411916,-0.10341962,2.8774517,2
2019-10-31 14:39:31,53,2.9002976,-0.672266,1.2044716,-0.59538656,0.27474892,2.6819758,2
2019-10-31 14:39:31,63,4.078805,-0.31796837,1.100934,-0.57727706,0.73600805,2.333102,2
2019-10-31 14:39:31,73,4.3664494,-0.4419403,0.21042156,-0.42707494,1.198865,1.9432153,2
2019-10-31 14:39:31,83,4.395292,-1.012856,-1.177702,-0.24598017,1.3906125,1.5554594,2
2019-10-31 14:39:31,93,4.243814,-2.6537235,-2.3010473,-0.071809575,1.2787598,1.028154,2
2019-10-31 14:39:31,103,3.533135,-3.2249305,-2.9082794,0.05921783,0.8015218,0.5242844,2
2019-10-31 14:39:31,113,2.598591,-2.0367515,-2.5431638,0.15828733,-0.026188007,0.22281484,2
2019-10-31 14:39:31,123,2.6189122,-1.3789315,-1.7192783,0.29410842,-0.73352295,0.04278531,2
2019-10-31 14:39:31,133,3.2400794,-1.9335024,-0.79120636,0.37666637,-0.8986388,-0.24057479,2
2019-10-31 14:39:31,143,3.9896767,-2.3321364,-0.07304001,0.33086005,-0.48584923,-0.53032637,2
2019-10-31 14:39:31,153,4.129115,-2.4752529,-0.4062729,0.19450629,0.04465202,-0.62566745,2
2019-10-31 14:39:31,164,4.416966,-3.0444837,-0.28951263,-0.14158435,1.3075219,-0.728998,2
2019-10-31 14:39:31,172,5.0441837,-3.5687938,-0.25463772,-0.35144126,2.102741,-0.7742718,2
2019-10-31 14:39:31,183,4.970748,-4.186845,0.15812397,-0.5186876,2.6454928,-0.8957118,2
2019-10-31 14:39:31,192,4.254837,-5.0159745,0.30558777,-0.74186033,2.3062065,-1.2855983,2
2019-10-31 14:39:31,202,2.2380984,-4.737866,0.88822556,-1.0225574,1.3517303,-1.7623037,2
2019-10-31 14:39:31,212,-0.369498,-3.5538952,1.5932455,-1.0763532,0.89686286,-1.8224912,2
2019-10-31 14:39:31,223,-1.7245492,-3.6553655,2.7337332,-0.88087714,0.16715732,-1.1487119,2
2019-10-31 14:39:31,232,-1.2641093,-4.2400146,2.9002266,-0.625214,-0.0730596,-0.4333875,2
2019-10-31 14:39:31,242,-0.111667156,-3.79763,3.0843458,-0.34664756,-0.29516706,0.16316009,2
2019-10-31 14:39:31,253,1.854543,-0.3666153,3.3500366,-0.10536537,-0.4304555,0.34052646,2
2019-10-31 14:39:31,262,2.0817156,0.8250675,3.3690891,0.09330626,-0.43578184,0.107233755,2
2019-10-31 14:39:31,272,1.869215,2.5926766,3.1704273,0.20995261,-0.270666,-0.38278747,2
2019-10-31 14:39:31,282,0.70215595,3.4761524,2.4392347,0.26374844,0.03985833,-0.8754718,2
2019-10-31 14:39:31,293,-0.12233007,3.4450803,1.2705812,0.26268318,0.043586757,-1.1945183,2
2019-10-31 14:39:31,302,-0.5536678,3.535818,0.6343498,0.07945784,-0.5140787,-1.4288763,2
2019-10-31 14:39:31,312,-1.8737253,3.263794,0.2011671,-0.21242437,-1.0653524,-1.5124995,2
2019-10-31 14:39:31,323,-2.0395432,2.3429365,0.7930336,-0.518155,-1.0232747,-1.3399268,2
2019-10-31 14:39:31,332,-1.9152236,1.4857612,1.4682169,-0.81003714,-0.2573502,-0.9260718,2
2019-10-31 14:39:31,342,-1.5478338,0.79375744,1.441638,-0.985273,0.8047176,-0.384918,2
2019-10-31 14:39:31,353,-0.94349957,1.1277485,0.3508358,-1.0268184,1.3794272,-0.062143147,2
2019-10-31 14:39:31,362,0.08678508,1.8028111,-1.1798525,-0.9133677,0.92722285,-0.18411581,2
2019-10-31 14:39:31,372,0.94179064,1.862916,-2.5458455,-0.58366865,-0.1785207,-0.59104645,2
2019-10-31 14:39:31,382,0.89558053,1.5650649,-3.084371,-0.13732329,-1.3252769,-0.953236,2
2019-10-31 14:39:31,393,0.19404054,1.3809009,-3.295764,0.19929998,-2.1370077,-1.142853,2
2019-10-31 14:39:31,402,-0.5660908,1.1009135,-3.4482188,0.35642636,-2.470968,-1.2083668,2
2019-10-31 14:39:31,412,-1.1043458,0.9841294,-3.4653425,0.4038306,-2.3452668,-1.2259437,2
2019-10-31 14:39:31,423,-1.4664444,0.6565461,-3.2229528,0.46188745,-1.8456581,-1.2483141,2
2019-10-31 14:39:31,432,-2.0913067,-0.24746513,-2.7629685,0.61262226,-1.0600262,-1.2062362,2
2019-10-31 14:39:31,442,-2.7638724,-1.2205522,-3.6292958,0.80543494,-0.70635873,-1.0038362,2
2019-10-31 14:39:31,452,-5.124975,-1.0274961,-4.5217233,1.0610981,-0.5476345,-0.7258023,2
2019-10-31 14:39:31,463,-6.209569,0.17080164,-5.383818,1.4003845,-0.95776093,-0.46694326,2
2019-10-31 14:39:31,472,-6.187722,2.4817657,-5.7419243,1.7018541,-1.7833402,-0.15908213,2
2019-10-31 14:39:31,482,-5.7307515,5.183635,-5.1730227,1.7609762,-2.360713,0.08006953,2
2019-10-31 14:39:31,492,-5.512588,6.015524,-4.3002625,1.4616371,-2.2003908,0.21322748,2
2019-10-31 14:39:31,503,-4.333924,3.9469166,-3.1509218,0.89065605,-1.5207527,0.245718,2
2019-10-31 14:39:31,512,-1.9903097,1.4575982,-1.494484,0.2696074,-0.32819024,0.12534323,2
2019-10-31 14:39:31,523,-2.3483045,-0.5343013,0.5698328,-0.2768728,1.1839514,0.13546324,2
2019-10-31 14:39:31,532,-2.7264225,-2.5234456,3.518713,-0.5048392,2.4947581,0.33360225,2
2019-10-31 14:39:31,542,-2.8862147,-2.3314161,4.833418,-0.24917595,3.1227307,0.6489203,2
