Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-10-31 14:53:55,4,0.22729772,-2.770626,-7.511571,0.044304144,0.47768164,0.20097694,3
2019-10-31 14:53:55,15,1.1457019,-2.9836543,-8.143871,0.12899259,-0.17585753,-0.006216811,3
2019-10-31 14:53:55,24,1.4531736,-2.6865752,-8.100836,0.13538417,-0.29996073,-0.049359985,3
2019-10-31 14:53:55,34,1.258594,-2.500677,-8.017193,0.163081,-0.5407103,-0.09836211,3
2019-10-31 14:53:55,43,1.0026835,-2.3737257,-8.035424,0.17905997,-0.58225554,-0.091970526,3
2019-10-31 14:53:55,54,1.1608205,-2.2121294,-7.7641735,0.2264642,-0.5790598,-0.075458944,3
2019-10-31 14:53:55,64,1.2704287,-1.8386786,-7.5063148,0.37134007,-0.40595445,-0.03923998,3
2019-10-31 14:53:55,73,1.222668,-1.4226528,-7.418021,0.42833164,-0.32552704,-0.028587345,3
2019-10-31 14:53:55,84,0.9493775,-1.0059552,-7.5126095,0.5513696,-0.20248912,0.0055010878,3
2019-10-31 14:53:55,94,1.0091214,-0.62889445,-7.460903,0.57693595,-0.25149125,-0.006749443,3
2019-10-31 14:53:56,104,1.0308194,-0.15552855,-7.329531,0.5465759,-0.36068076,-0.027522082,3
2019-10-31 14:53:56,115,1.0705678,0.23718905,-6.732921,0.49118218,-0.44483656,-0.036576822,3
2019-10-31 14:53:56,123,1.0684611,0.78437567,-5.5965333,0.4288643,-0.49117556,-0.018999973,3
2019-10-31 14:53:56,133,1.0065734,1.039001,-3.6105962,0.37240532,-0.570005,0.010294773,3
2019-10-31 14:53:56,144,0.4119885,1.5451026,-0.42606163,0.46668112,-0.5955713,0.09498322,3
2019-10-31 14:53:56,153,-0.19852132,2.4397144,3.296751,0.56841385,-0.60089767,0.13812639,3
2019-10-31 14:53:56,163,-1.1117387,3.7211213,6.907464,0.87041605,-0.992382,0.27501276,3
2019-10-31 14:53:56,173,-0.95346874,4.0532036,9.836604,1.0270096,-1.3535063,0.27021906,3
2019-10-31 14:53:56,184,-0.3474733,4.323479,11.653872,0.9737466,-1.505839,0.22920641,3
2019-10-31 14:53:56,193,0.65949214,4.8558865,13.2273445,0.80809814,-1.2512411,0.12587586,3
2019-10-31 14:53:56,204,2.0794618,4.35357,15.362618,0.64138436,-0.56308085,-0.039772615,3
2019-10-31 14:53:56,213,2.0950463,4.5426702,17.976437,0.47573587,0.014292009,-0.13458106,3
