Timestamp,Milliseconds,X_acc,Y_acc,Z_acc,X_gyro,Y_gyro,Z_gyro,label
2019-11-02 17:56:44,4,0.31221223,0.12591386,4.489996,-0.68972814,-0.022946442,-0.5708264,2
2019-11-02 17:56:44,15,0.09610018,2.0487027,2.4127607,-0.656705,-1.0967321,-0.6395359,2
2019-11-02 17:56:44,24,0.08489309,2.5276017,3.0289335,-1.1350083,-1.2027259,-0.76736754,2
2019-11-02 17:56:44,35,0.13487884,2.2833123,3.7224169,-1.4375432,-0.9097783,-0.79666233,2
2019-11-02 17:56:44,44,0.22653371,1.9952667,4.271616,-1.648998,-0.47515082,-0.7844118,2
2019-11-02 17:56:44,55,0.043145217,1.7086413,4.6298876,-1.7022612,0.0010219871,-0.7631065,2
2019-11-02 17:56:44,64,-0.18094769,1.3898649,4.4492207,-1.5669727,0.40795264,-0.7332791,2
2019-11-02 17:56:44,74,-0.41884232,1.1843337,3.6379166,-1.2884064,0.65722436,-0.69972336,2
2019-11-02 17:56:44,84,-0.65898055,1.042371,2.206749,-0.9187598,0.68332326,-0.6443296,2
2019-11-02 17:56:44,95,-0.566615,1.1446598,0.3689556,-0.6013113,0.5464369,-0.5878706,2
2019-11-02 17:56:44,104,-0.5595361,1.509885,-1.1843138,-0.40317225,0.3749295,-0.5702938,2
2019-11-02 17:56:44,114,-0.639807,1.9655216,-2.3321352,-0.32594067,0.29876313,-0.5836096,2
2019-11-02 17:56:44,126,-0.9658001,2.4029133,-3.0610805,-0.33606064,0.3488305,-0.59000117,2
2019-11-02 17:56:44,134,-1.1491141,2.5464933,-3.2501316,-0.38133436,0.4825211,-0.5734896,2
2019-11-02 17:56:44,145,-1.5675793,2.5860863,-3.5731626,-0.4084986,0.6423106,-0.5394011,2
2019-11-02 17:56:44,154,-1.6712381,2.2317047,-3.6751308,-0.37600803,0.72806436,-0.496258,2
2019-11-02 17:56:44,164,-1.9294097,1.7108439,-3.5203166,-0.26468801,0.7046286,-0.42701587,2
2019-11-02 17:56:44,176,-2.3748515,1.3090787,-3.0553002,-0.030862682,0.6204727,-0.32421798,2
2019-11-02 17:56:45,185,-2.8383446,1.0010402,-2.6381793,0.32493535,0.4590853,-0.18573368,2
2019-11-02 17:56:45,194,-2.9807363,0.79186946,-2.1623182,0.7686175,0.23910838,-0.029672582,2
2019-11-02 17:56:45,205,-2.8376288,0.57991827,-2.0943842,1.2533125,0.041502,0.11307273,2
2019-11-02 17:56:45,214,-2.4380827,0.4459843,-2.5277271,1.631481,-0.12095068,0.20894645,2
